Entity,Code,Day,Monthly CO2 emissions from international aviation,Monthly CO2 emissions from domestic aviation,Monthly CO2 total emissions from aviation
Ghana,GHA,2021-11-15,41934.5,817.352,42751.85
Ghana,GHA,2021-12-15,48035.5,831.093,48866.594
Ghana,GHA,2022-01-15,46374.2,486.668,46860.867
Ghana,GHA,2022-02-15,41406.5,628.733,42035.234
Ghana,GHA,2022-03-15,41461,513.465,41974.465
Ghana,GHA,2022-04-15,41162,402.912,41564.91
Ghana,GHA,2022-05-15,45063.4,553.277,45616.676
Ghana,GHA,2022-06-15,55205.8,663.932,55869.734
Ghana,GHA,2022-07-15,50401.5,629.937,51031.438
Ghana,GHA,2022-08-15,49650.9,856.115,50507.01
Ghana,GHA,2022-09-15,44872.1,1167.37,46039.473
Ghana,GHA,2022-10-15,43814.5,617.839,44432.34
Ghana,GHA,2022-11-15,42519.8,400.932,42920.734
Ghana,GHA,2022-12-15,46782.3,458.757,47241.06
Ghana,GHA,2023-01-15,44633.9,1004.12,45638.02
Ghana,GHA,2023-02-15,38687.5,669.675,39357.176
Ghana,GHA,2023-03-15,41718.2,718.947,42437.145
Greece,GRC,2019-01-15,98074.4,11027.6,109102
Greece,GRC,2019-02-15,86377.8,10650.7,97028.5
Greece,GRC,2019-03-15,95708.8,15827.2,111536
Greece,GRC,2019-04-15,207403,25002.8,232405.8
Greece,GRC,2019-05-15,373476,30442.1,403918.1
Greece,GRC,2019-06-15,493446,33617,527063
Greece,GRC,2019-07-15,570173,37817,607990
Greece,GRC,2019-08-15,579675,37926.2,617601.2
Greece,GRC,2019-09-15,500496,33875.2,534371.2
Greece,GRC,2019-10-15,338401,27554.7,365955.7
Greece,GRC,2019-11-15,118899,21996.5,140895.5
Greece,GRC,2019-12-15,118659,22273.2,140932.2
Greece,GRC,2020-01-15,108830,22803.7,131633.7
Greece,GRC,2020-02-15,96561,21317.1,117878.1
Greece,GRC,2020-03-15,67742.6,16314.6,84057.2
Greece,GRC,2020-04-15,7902.66,4686.22,12588.881
Greece,GRC,2020-05-15,9312.31,6210.37,15522.68
Greece,GRC,2020-06-15,22903.4,13840.2,36743.6
Greece,GRC,2020-07-15,196112,24339.8,220451.8
Greece,GRC,2020-08-15,328975,27737.9,356712.9
Greece,GRC,2020-09-15,232902,21229.2,254131.2
Greece,GRC,2020-10-15,155423,16112.9,171535.9
Greece,GRC,2020-11-15,40017.4,9183.7,49201.098
Greece,GRC,2020-12-15,34257.9,9854.63,44112.527
Greece,GRC,2021-01-15,29145.6,11500.1,40645.7
Greece,GRC,2021-02-15,22037.6,9446.78,31484.379
Greece,GRC,2021-03-15,29306.4,11243.6,40550
Greece,GRC,2021-04-15,34685,14559.3,49244.3
Greece,GRC,2021-05-15,79538.3,20793.8,100332.09
Greece,GRC,2021-06-15,237515,31569.7,269084.7
Greece,GRC,2021-07-15,467273,41004.5,508277.5
Greece,GRC,2021-08-15,552355,42015.5,594370.5
Greece,GRC,2021-09-15,448951,35973.7,484924.7
Greece,GRC,2021-10-15,355047,32752.5,387799.5
Greece,GRC,2021-11-15,104482,24620.9,129102.9
Greece,GRC,2021-12-15,95193.8,24246.3,119440.09
Greece,GRC,2022-01-15,75461.5,22051,97512.5
Greece,GRC,2022-02-15,65648.3,21365.1,87013.4
Greece,GRC,2022-03-15,95681.3,25051.5,120732.8
Greece,GRC,2022-04-15,211675,30876.7,242551.7
Greece,GRC,2022-05-15,386360,37089,423449
Greece,GRC,2022-06-15,506881,41778.1,548659.1
Greece,GRC,2022-07-15,637355,47768.5,685123.5
Greece,GRC,2022-08-15,637969,46477.3,684446.3
Greece,GRC,2022-09-15,537078,41433.6,578511.6
Greece,GRC,2022-10-15,389307,36308.2,425615.2
Greece,GRC,2022-11-15,111504,26202.8,137706.8
Greece,GRC,2022-12-15,100820,26292.2,127112.2
Greece,GRC,2023-01-15,94500.8,25107.6,119608.4
Greece,GRC,2023-02-15,83317,22744.5,106061.5
Greece,GRC,2023-03-15,110139,26188.2,136327.2
Guatemala,GTM,2019-01-15,26689,359.869,27048.87
Guatemala,GTM,2019-02-15,22479.1,310.101,22789.201
Guatemala,GTM,2019-03-15,22619.4,268.349,22887.75
Guatemala,GTM,2019-04-15,25343.1,317.414,25660.514
Guatemala,GTM,2019-05-15,24824.7,329.622,25154.32
Guatemala,GTM,2019-06-15,23253.9,480.821,23734.72
Guatemala,GTM,2019-07-15,24117,889.327,25006.326
Guatemala,GTM,2019-08-15,23124.2,1292.23,24416.43
Guatemala,GTM,2019-09-15,18873.9,1065.7,19939.6
Guatemala,GTM,2019-10-15,19603.7,668.284,20271.982
Guatemala,GTM,2019-11-15,21000.8,1099.65,22100.451
Guatemala,GTM,2019-12-15,24392.5,1205.4,25597.9
Guatemala,GTM,2020-01-15,23537.8,1316.66,24854.46
Guatemala,GTM,2020-02-15,21350.1,882.87,22232.969
Guatemala,GTM,2020-03-15,14524.1,560.407,15084.507
Guatemala,GTM,2020-04-15,1890.26,25.9062,1916.1663
Guatemala,GTM,2020-05-15,2210.17,38.5651,2248.735
Guatemala,GTM,2020-06-15,2597.08,41.8576,2638.9377
Guatemala,GTM,2020-07-15,3412.95,93.2249,3506.1748
Guatemala,GTM,2020-08-15,2823.83,49.9906,2873.8208
Guatemala,GTM,2020-09-15,3701.73,59.4997,3761.2297
Guatemala,GTM,2020-10-15,8542.81,11988,20530.809
Guatemala,GTM,2020-11-15,10687.5,21846,32533.5
Guatemala,GTM,2020-12-15,15970.4,22809,38779.4
Guatemala,GTM,2021-01-15,16352.5,16714.1,33066.6
Guatemala,GTM,2021-02-15,13531.7,17781.8,31313.5
Guatemala,GTM,2021-03-15,15713.9,18458,34171.9
Guatemala,GTM,2021-04-15,17943.9,10213.4,28157.3
Guatemala,GTM,2021-05-15,18520.2,8193.54,26713.738
Guatemala,GTM,2021-06-15,19615.2,4333.6,23948.799
Guatemala,GTM,2021-07-15,20258.7,12044.9,32303.6
Guatemala,GTM,2021-08-15,19868.2,13014.1,32882.297
Guatemala,GTM,2021-09-15,18749.5,12586.4,31335.9
Guatemala,GTM,2021-10-15,19337.9,15683.9,35021.8
Guatemala,GTM,2021-11-15,21601.2,16321.1,37922.297
Guatemala,GTM,2021-12-15,24674.8,13588.8,38263.6
Guatemala,GTM,2022-01-15,22781.6,14634.9,37416.5
Guatemala,GTM,2022-02-15,19778.5,16186.4,35964.9
Guatemala,GTM,2022-03-15,22639.1,18800.4,41439.5
Guatemala,GTM,2022-04-15,23585.7,15097,38682.7
Guatemala,GTM,2022-05-15,23563.9,25795.2,49359.1
Guatemala,GTM,2022-06-15,24672.5,23139,47811.5
Guatemala,GTM,2022-07-15,23579.8,37383,60962.8
Guatemala,GTM,2022-08-15,23640,40037,63677
Guatemala,GTM,2022-09-15,19936.7,22696.8,42633.5
Guatemala,GTM,2022-10-15,19923.7,22106.7,42030.4
Guatemala,GTM,2022-11-15,20910.1,38642.7,59552.797
Guatemala,GTM,2022-12-15,24097.9,26326.9,50424.8
Guatemala,GTM,2023-01-15,24604.7,22059.6,46664.297
Guatemala,GTM,2023-02-15,22197.8,21908.9,44106.703
Guatemala,GTM,2023-03-15,25984.5,27922.7,53907.2
Guinea,GIN,2019-01-15,4639.31,,
Guinea,GIN,2019-02-15,4424.71,,
Guinea,GIN,2019-03-15,4405.48,,
Guinea,GIN,2019-04-15,5202.77,,
Guinea,GIN,2019-05-15,5124.59,,
Guinea,GIN,2019-06-15,5474.1,,
Guinea,GIN,2019-07-15,6068.17,,
Guinea,GIN,2019-08-15,5939.51,,
Guinea,GIN,2019-09-15,5305.2,,
Guinea,GIN,2019-10-15,5746.64,,
Guinea,GIN,2019-11-15,6738.23,,
Guinea,GIN,2019-12-15,7668.29,,
Guinea,GIN,2020-01-15,7649.95,,
Guinea,GIN,2020-02-15,6975.32,,
Guinea,GIN,2020-03-15,5056.36,,
Guinea,GIN,2020-04-15,2334.81,,
Guinea,GIN,2020-05-15,2283.83,,
Guinea,GIN,2020-06-15,1843.23,,
Guinea,GIN,2020-07-15,1382.58,,
Guinea,GIN,2020-08-15,4357.44,,
Guinea,GIN,2020-09-15,4038.82,,
Guinea,GIN,2020-10-15,5125.22,,
Guinea,GIN,2020-11-15,6114.81,,
Guinea,GIN,2020-12-15,6131.9,,
Guinea,GIN,2021-01-15,6390.86,,
Guinea,GIN,2021-02-15,4752.27,,
Guinea,GIN,2021-03-15,5951.4,,
Guinea,GIN,2021-04-15,4336.57,,
Guinea,GIN,2021-05-15,4608.13,,
Guinea,GIN,2021-06-15,5084.23,,
Guinea,GIN,2021-07-15,6791.96,,
Guinea,GIN,2021-08-15,6371.73,,
Guinea,GIN,2021-09-15,5819.9,,
Guinea,GIN,2021-10-15,4866.34,,
Guinea,GIN,2021-11-15,5758.52,,
Guinea,GIN,2021-12-15,6459.28,,
Guinea,GIN,2022-01-15,5427.99,,
Guinea,GIN,2022-02-15,5714.45,,
Guinea,GIN,2022-03-15,7224.33,,
Guinea,GIN,2022-04-15,7473.7,,
Guinea,GIN,2022-05-15,7701.74,,
Guinea,GIN,2022-06-15,10950.2,,
Guinea,GIN,2022-07-15,10739.7,,
Guinea,GIN,2022-08-15,8536.64,,
Guinea,GIN,2022-09-15,8279.25,,
Guinea,GIN,2022-10-15,8562.34,,
Guinea,GIN,2022-11-15,7621.15,,
Guinea,GIN,2022-12-15,8567.19,,
Guinea,GIN,2023-01-15,8129.89,,
Guinea,GIN,2023-02-15,6698.65,,
Guinea,GIN,2023-03-15,7007.76,,
Guinea-Bissau,GNB,2019-01-15,1166.13,,
Guinea-Bissau,GNB,2019-02-15,1096.43,,
Guinea-Bissau,GNB,2019-03-15,1053.34,,
Guinea-Bissau,GNB,2019-04-15,995.828,,
Guinea-Bissau,GNB,2019-05-15,942.141,,
Guinea-Bissau,GNB,2019-06-15,957.055,,
Guinea-Bissau,GNB,2019-07-15,1071.23,,
Guinea-Bissau,GNB,2019-08-15,1099.66,,
Guinea-Bissau,GNB,2019-09-15,1100.39,,
Guinea-Bissau,GNB,2019-10-15,1123.55,,
Guinea-Bissau,GNB,2019-11-15,1234.49,,
Guinea-Bissau,GNB,2019-12-15,1511,,
Guinea-Bissau,GNB,2020-01-15,1360.88,,
Guinea-Bissau,GNB,2020-02-15,1237.45,,
Guinea-Bissau,GNB,2020-03-15,736.881,,
Guinea-Bissau,GNB,2020-04-15,16.7201,,
Guinea-Bissau,GNB,2020-05-15,145.175,,
Guinea-Bissau,GNB,2020-08-15,280.49,,
Guinea-Bissau,GNB,2020-09-15,176.617,,
Guinea-Bissau,GNB,2020-10-15,259.504,,
Guinea-Bissau,GNB,2020-11-15,645.605,,
Guinea-Bissau,GNB,2020-12-15,756.092,,
Guinea-Bissau,GNB,2021-01-15,750.45,,
Guinea-Bissau,GNB,2021-02-15,580.661,,
Guinea-Bissau,GNB,2021-03-15,704.785,,
Guinea-Bissau,GNB,2021-04-15,916.052,,
Guinea-Bissau,GNB,2021-05-15,818.984,,
Guinea-Bissau,GNB,2021-06-15,812.085,,
Guinea-Bissau,GNB,2021-07-15,1025.32,,
Guinea-Bissau,GNB,2021-08-15,1020.86,,
Guinea-Bissau,GNB,2021-09-15,1096.48,,
Guinea-Bissau,GNB,2021-10-15,1136.75,,
Guinea-Bissau,GNB,2021-11-15,1126.14,,
Guinea-Bissau,GNB,2021-12-15,861.455,,
Guinea-Bissau,GNB,2022-01-15,759.419,,
Guinea-Bissau,GNB,2022-02-15,874.129,,
Guinea-Bissau,GNB,2022-03-15,1094.22,,
Guinea-Bissau,GNB,2022-04-15,1193.79,,
Guinea-Bissau,GNB,2022-05-15,1224.7,,
Guinea-Bissau,GNB,2022-06-15,351.367,,
Guinea-Bissau,GNB,2022-07-15,1327.08,,
Guinea-Bissau,GNB,2022-08-15,1268.49,,
Guinea-Bissau,GNB,2022-09-15,1309.63,,
Guinea-Bissau,GNB,2022-10-15,1228.52,,
Guinea-Bissau,GNB,2022-11-15,1174.27,,
Guinea-Bissau,GNB,2022-12-15,1341.09,,
Guinea-Bissau,GNB,2023-01-15,1311.8,,
Guinea-Bissau,GNB,2023-02-15,1074.33,,
Guinea-Bissau,GNB,2023-03-15,1254.17,,
Guyana,GUY,2019-01-15,5410.49,,
Guyana,GUY,2019-02-15,4742.93,0.966084,4743.8965
Guyana,GUY,2019-03-15,4999.33,,
Guyana,GUY,2019-04-15,5721.75,,
Guyana,GUY,2019-05-15,6796.36,,
Guyana,GUY,2019-06-15,6382.71,,
Guyana,GUY,2019-07-15,6584.12,,
Guyana,GUY,2019-08-15,6568.28,,
Guyana,GUY,2019-09-15,5679.09,,
Guyana,GUY,2019-10-15,6102.83,,
Guyana,GUY,2019-11-15,6077.39,,
Guyana,GUY,2019-12-15,7082.04,,
Guyana,GUY,2020-01-15,7236.35,,
Guyana,GUY,2020-02-15,6833.82,,
Guyana,GUY,2020-03-15,4381.83,,
Guyana,GUY,2020-04-15,612.552,,
Guyana,GUY,2020-05-15,735.742,,
Guyana,GUY,2020-06-15,875.101,,
Guyana,GUY,2020-07-15,1321.56,,
Guyana,GUY,2020-08-15,1320.58,,
Guyana,GUY,2020-09-15,1839.69,,
Guyana,GUY,2020-10-15,2317.27,,
Guyana,GUY,2020-11-15,5350.5,4.83042,5355.3306
Guyana,GUY,2020-12-15,7250.45,11.593,7262.043
Guyana,GUY,2021-01-15,7486.08,6.30503,7492.3853
Guyana,GUY,2021-02-15,6130.04,10.6269,6140.667
Guyana,GUY,2021-03-15,8359.38,13.5252,8372.905
Guyana,GUY,2021-04-15,8680.53,12.5591,8693.09
Guyana,GUY,2021-05-15,7147.29,7.72867,7155.0186
Guyana,GUY,2021-06-15,8994.64,7.72867,9002.368
Guyana,GUY,2021-07-15,12016.1,15.4573,12031.557
Guyana,GUY,2021-08-15,10998.7,4.83042,11003.53
Guyana,GUY,2021-09-15,10319.7,4.83042,10324.53
Guyana,GUY,2021-10-15,11458.8,5.79651,11464.597
Guyana,GUY,2021-11-15,13739,2.89825,13741.898
Guyana,GUY,2021-12-15,14422,2.44069,14424.44
Guyana,GUY,2022-01-15,13689.9,5.79651,13695.697
Guyana,GUY,2022-02-15,12738.6,4.83042,12743.43
Guyana,GUY,2022-03-15,15015.1,6.76259,15021.862
Guyana,GUY,2022-04-15,14872.6,11.593,14884.192
Guyana,GUY,2022-05-15,14610.8,8.00978,14618.81
Guyana,GUY,2022-06-15,21320.7,,
Guyana,GUY,2022-07-15,17105.8,14.0995,17119.9
Guyana,GUY,2022-08-15,12829,20.7479,12849.748
Guyana,GUY,2022-09-15,14659.1,19.7053,14678.805
Guyana,GUY,2022-10-15,15139,14.4913,15153.491
Guyana,GUY,2022-11-15,14229.6,11.7464,14241.346
Guyana,GUY,2022-12-15,11978.1,13.2576,11991.357
Guyana,GUY,2023-01-15,14118.1,19.4874,14137.587
Guyana,GUY,2023-02-15,10917,21.6549,10938.655
Guyana,GUY,2023-03-15,14222.2,9.66084,14231.861
Haiti,HTI,2019-01-15,9992.57,18.044,10010.614
Haiti,HTI,2019-02-15,8426.22,38.8997,8465.119
Haiti,HTI,2019-03-15,7581.66,2.10734,7583.7676
Haiti,HTI,2019-04-15,6768.86,5.26835,6774.1284
Haiti,HTI,2019-05-15,7486.12,,
Haiti,HTI,2019-06-15,7991,,
Haiti,HTI,2019-07-15,9933.26,,
Haiti,HTI,2019-08-15,9973.4,,
Haiti,HTI,2019-09-15,6347.89,18.0239,6365.914
Haiti,HTI,2019-10-15,6645.98,13.0333,6659.013
Haiti,HTI,2019-11-15,6926.03,78.1194,7004.1494
Haiti,HTI,2019-12-15,7043.57,,
Haiti,HTI,2020-01-15,6617.7,,
Haiti,HTI,2020-02-15,6151.78,66.1162,6217.896
Haiti,HTI,2020-03-15,4464.92,2.19216,4467.1123
Haiti,HTI,2020-04-15,745.166,,
Haiti,HTI,2020-05-15,403.182,,
Haiti,HTI,2020-06-15,1324.81,,
Haiti,HTI,2020-07-15,4370.92,,
Haiti,HTI,2020-08-15,5930.96,,
Haiti,HTI,2020-09-15,5297.83,,
Haiti,HTI,2020-10-15,5782.41,7372.78,13155.189
Haiti,HTI,2020-11-15,5619.24,3102.97,8722.21
Haiti,HTI,2020-12-15,8548.19,5749.23,14297.42
Haiti,HTI,2021-01-15,7335.98,15854.7,23190.68
Haiti,HTI,2021-02-15,5582.01,10943.3,16525.309
Haiti,HTI,2021-03-15,6044.22,15847,21891.22
Haiti,HTI,2021-04-15,6068.22,13511.3,19579.52
Haiti,HTI,2021-05-15,5682.82,7577.5,13260.32
Haiti,HTI,2021-06-15,5974.42,10669.4,16643.82
Haiti,HTI,2021-07-15,5809.8,899.294,6709.0938
Haiti,HTI,2021-08-15,9549.37,1305.36,10854.73
Haiti,HTI,2021-09-15,7681.52,14407.4,22088.92
Haiti,HTI,2021-10-15,6279.74,4187.36,10467.1
Haiti,HTI,2021-11-15,4923.85,2717.54,7641.39
Haiti,HTI,2021-12-15,6620.94,3560.33,10181.27
Haiti,HTI,2022-01-15,5782.09,3712.34,9494.43
Haiti,HTI,2022-02-15,4480.56,1694.47,6175.0303
Haiti,HTI,2022-03-15,4934.97,1365.35,6300.3203
Haiti,HTI,2022-04-15,4101.97,537.35,4639.3203
Haiti,HTI,2022-05-15,5366.43,1617.93,6984.3604
Haiti,HTI,2022-06-15,3517.04,2064.77,5581.81
Haiti,HTI,2022-07-15,4124.76,2937.72,7062.4795
Haiti,HTI,2022-08-15,4564.34,9601.58,14165.92
Haiti,HTI,2022-09-15,3803.41,7760.23,11563.64
Haiti,HTI,2022-10-15,3933.02,2852.44,6785.46
Haiti,HTI,2022-11-15,4085.48,8597.28,12682.76
Haiti,HTI,2022-12-15,4909.88,13077.4,17987.281
Haiti,HTI,2023-01-15,3710.79,10772.3,14483.09
Haiti,HTI,2023-02-15,3619.79,10904.5,14524.29
Haiti,HTI,2023-03-15,3768.57,12983.1,16751.67
Honduras,HND,2019-01-15,13336.9,200.073,13536.974
Honduras,HND,2019-02-15,11868.2,227.842,12096.042
Honduras,HND,2019-03-15,11975.2,282.181,12257.381
Honduras,HND,2019-04-15,12856.4,314.267,13170.667
Honduras,HND,2019-05-15,12965.5,321.971,13287.471
Honduras,HND,2019-06-15,13849.1,743.355,14592.455
Honduras,HND,2019-07-15,14771,876.87,15647.87
Honduras,HND,2019-08-15,13964,902.34,14866.34
Honduras,HND,2019-09-15,11517.3,887.434,12404.733
Honduras,HND,2019-10-15,12155.6,714.648,12870.248
Honduras,HND,2019-11-15,12871.5,628.435,13499.935
Honduras,HND,2019-12-15,15106.4,848.492,15954.893
Honduras,HND,2020-01-15,15340.8,671.834,16012.634
Honduras,HND,2020-02-15,13509,365.515,13874.515
Honduras,HND,2020-03-15,8815.3,200.505,9015.805
Honduras,HND,2020-04-15,1374.96,20.3527,1395.3126
Honduras,HND,2020-05-15,2412.96,15.8792,2428.839
Honduras,HND,2020-06-15,2021.96,15.2335,2037.1935
Honduras,HND,2020-07-15,2286.81,9.96754,2296.7776
Honduras,HND,2020-08-15,2871.09,30.5792,2901.6692
Honduras,HND,2020-09-15,4293.05,153.099,4446.149
Honduras,HND,2020-10-15,5302.27,2581.09,7883.3604
Honduras,HND,2020-11-15,3025.09,130.844,3155.934
Honduras,HND,2020-12-15,4761.65,1435.12,6196.77
Honduras,HND,2021-01-15,7448.83,374.048,7822.878
Honduras,HND,2021-02-15,7650.33,4192.49,11842.82
Honduras,HND,2021-03-15,9169.01,1702.24,10871.25
Honduras,HND,2021-04-15,10787.8,5246.84,16034.64
Honduras,HND,2021-05-15,11190,1669.44,12859.439
Honduras,HND,2021-06-15,13101.8,2549.75,15651.55
Honduras,HND,2021-07-15,14066.4,3946.11,18012.51
Honduras,HND,2021-08-15,13651.6,2249.7,15901.3
Honduras,HND,2021-09-15,12117.3,6482.19,18599.49
Honduras,HND,2021-10-15,12516.6,26328.6,38845.2
Honduras,HND,2021-11-15,12714.6,4147.35,16861.95
Honduras,HND,2021-12-15,16022.4,5126.5,21148.9
Honduras,HND,2022-01-15,16251.5,2297.76,18549.26
Honduras,HND,2022-02-15,12520.8,4693.69,17214.49
Honduras,HND,2022-03-15,11073.8,1199.73,12273.529
Honduras,HND,2022-04-15,10683.4,5403.66,16087.061
Honduras,HND,2022-05-15,10154.6,3592.51,13747.109
Honduras,HND,2022-06-15,7419.56,4885.84,12305.4
Honduras,HND,2022-07-15,10681.6,1027.07,11708.67
Honduras,HND,2022-08-15,10519.1,631.636,11150.735
Honduras,HND,2022-09-15,8708.4,578.048,9286.448
Honduras,HND,2022-10-15,8705.6,10009.9,18715.5
Honduras,HND,2022-11-15,8948.33,12597.8,21546.129
Honduras,HND,2022-12-15,10073.4,6952.44,17025.84
Honduras,HND,2023-01-15,9618.63,1946.85,11565.4795
Honduras,HND,2023-02-15,9101.6,1995.68,11097.279
Honduras,HND,2023-03-15,10292.1,2195.46,12487.56
Hungary,HUN,2019-01-15,69858.8,1.68528,69860.484
Hungary,HUN,2019-02-15,62045,1.68528,62046.684
Hungary,HUN,2019-03-15,66529.6,1.68528,66531.29
Hungary,HUN,2019-04-15,81743.6,5.05584,81748.66
Hungary,HUN,2019-05-15,89427.1,3.37056,89430.47
Hungary,HUN,2019-06-15,93259.2,12.7764,93271.98
Hungary,HUN,2019-07-15,98185.5,3.37056,98188.87
Hungary,HUN,2019-08-15,98738.9,,
Hungary,HUN,2019-09-15,95315.2,1.68528,95316.89
Hungary,HUN,2019-10-15,92924.5,1.68528,92926.19
Hungary,HUN,2019-11-15,80091,5.05584,80096.055
Hungary,HUN,2019-12-15,87573.9,3.37056,87577.266
Hungary,HUN,2020-01-15,83979.4,8.42641,83987.83
Hungary,HUN,2020-02-15,73716.2,1.68528,73717.89
Hungary,HUN,2020-03-15,48681.3,,
Hungary,HUN,2020-04-15,6198.78,,
Hungary,HUN,2020-05-15,7847.87,1.68528,7849.555
Hungary,HUN,2020-06-15,15347.8,8.42641,15356.227
Hungary,HUN,2020-07-15,30907.6,5.05584,30912.656
Hungary,HUN,2020-08-15,36423.7,4.83551,36428.535
Hungary,HUN,2020-09-15,19650.9,5.05584,19655.957
Hungary,HUN,2020-10-15,16321.6,376.566,16698.166
Hungary,HUN,2020-11-15,12246.3,137.263,12383.5625
Hungary,HUN,2020-12-15,13725.2,216.059,13941.259
Hungary,HUN,2021-01-15,11231.7,119.402,11351.103
Hungary,HUN,2021-02-15,10890.7,162.214,11052.914
Hungary,HUN,2021-03-15,13335.8,482.149,13817.949
Hungary,HUN,2021-04-15,14347.4,377.727,14725.127
Hungary,HUN,2021-05-15,16162.6,827.466,16990.066
Hungary,HUN,2021-06-15,30811.8,730.719,31542.52
Hungary,HUN,2021-07-15,42600.1,791.131,43391.234
Hungary,HUN,2021-08-15,47894.1,407.463,48301.566
Hungary,HUN,2021-09-15,50067.3,618.753,50686.055
Hungary,HUN,2021-10-15,50854,709.091,51563.09
Hungary,HUN,2021-11-15,54293.8,1045.18,55338.98
Hungary,HUN,2021-12-15,58125.2,937.884,59063.082
Hungary,HUN,2022-01-15,49218.3,939.721,50158.023
Hungary,HUN,2022-02-15,45135.5,888.895,46024.395
Hungary,HUN,2022-03-15,57164.9,1207.03,58371.93
Hungary,HUN,2022-04-15,66007.6,671.759,66679.36
Hungary,HUN,2022-05-15,71969.2,931.413,72900.62
Hungary,HUN,2022-06-15,76841.4,1187.96,78029.36
Hungary,HUN,2022-07-15,78080.8,594.909,78675.7
Hungary,HUN,2022-08-15,79674.2,596.038,80270.24
Hungary,HUN,2022-09-15,74167.2,1268.08,75435.28
Hungary,HUN,2022-10-15,71839.3,1053.94,72893.234
Hungary,HUN,2022-11-15,64696.3,772.906,65469.207
Hungary,HUN,2022-12-15,66586.3,611.557,67197.85
Hungary,HUN,2023-01-15,64511.4,541.7,65053.098
Hungary,HUN,2023-02-15,61145.2,733.165,61878.363
Hungary,HUN,2023-03-15,71250.6,1014.06,72264.664
Iceland,ISL,2019-01-15,80201.5,1093.64,81295.14
Iceland,ISL,2019-02-15,67785.5,936.224,68721.73
Iceland,ISL,2019-03-15,74320.2,966.76,75286.96
Iceland,ISL,2019-04-15,79102.7,1059.52,80162.23
Iceland,ISL,2019-05-15,100799,1214.51,102013.51
Iceland,ISL,2019-06-15,131804,1014.32,132818.31
Iceland,ISL,2019-07-15,145381,1046.47,146427.47
Iceland,ISL,2019-08-15,145224,1042,146266
Iceland,ISL,2019-09-15,112007,988.623,112995.625
Iceland,ISL,2019-10-15,97374.7,962.907,98337.61
Iceland,ISL,2019-11-15,80278.8,940.89,81219.69
Iceland,ISL,2019-12-15,79697.6,841.938,80539.54
Iceland,ISL,2020-01-15,67806.9,657.551,68464.45
Iceland,ISL,2020-02-15,66704.5,772.013,67476.516
Iceland,ISL,2020-03-15,46866.1,550.798,47416.9
Iceland,ISL,2020-04-15,5991.49,228.197,6219.687
Iceland,ISL,2020-05-15,11183.8,371.907,11555.707
Iceland,ISL,2020-06-15,10347,656.329,11003.329
Iceland,ISL,2020-07-15,22127.1,710.176,22837.275
Iceland,ISL,2020-08-15,23594.3,734.173,24328.475
Iceland,ISL,2020-09-15,10356.4,709.188,11065.588
Iceland,ISL,2020-10-15,9032.68,547.785,9580.465
Iceland,ISL,2020-11-15,7585.4,406.085,7991.485
Iceland,ISL,2020-12-15,11178.7,616.324,11795.024
Iceland,ISL,2021-01-15,9282.24,660.629,9942.869
Iceland,ISL,2021-02-15,7461.11,629.658,8090.768
Iceland,ISL,2021-03-15,8828.94,617.501,9446.441
Iceland,ISL,2021-04-15,9686.88,551.803,10238.683
Iceland,ISL,2021-05-15,16684.4,634.08,17318.48
Iceland,ISL,2021-06-15,33127,833.414,33960.414
Iceland,ISL,2021-07-15,63070.4,1206.25,64276.65
Iceland,ISL,2021-08-15,72136,1118.18,73254.18
Iceland,ISL,2021-09-15,62930.7,966.328,63897.027
Iceland,ISL,2021-10-15,51025.8,1084.67,52110.473
Iceland,ISL,2021-11-15,43646.1,979.205,44625.305
Iceland,ISL,2021-12-15,46296.7,929.56,47226.258
Iceland,ISL,2022-01-15,40858.3,645.568,41503.867
Iceland,ISL,2022-02-15,39124.5,823.541,39948.04
Iceland,ISL,2022-03-15,46094.4,1046.55,47140.95
Iceland,ISL,2022-04-15,58328.6,1087.83,59416.43
Iceland,ISL,2022-05-15,80966.7,1307.72,82274.42
Iceland,ISL,2022-06-15,107136,652.907,107788.91
Iceland,ISL,2022-07-15,117499,1124.39,118623.39
Iceland,ISL,2022-08-15,106450,1116.18,107566.18
Iceland,ISL,2022-09-15,87107,1133,88240
Iceland,ISL,2022-10-15,78580,1017.3,79597.3
Iceland,ISL,2022-11-15,67274.8,1078.29,68353.086
Iceland,ISL,2022-12-15,64422.2,831.643,65253.844
Iceland,ISL,2023-01-15,56774.7,781.349,57556.047
Iceland,ISL,2023-02-15,50027.5,759.729,50787.23
Iceland,ISL,2023-03-15,63791.1,1011.5,64802.6
India,IND,2019-01-15,995025,1084940,2079965
India,IND,2019-02-15,883385,948781,1832166
India,IND,2019-03-15,929064,890044,1819108
India,IND,2019-04-15,878703,957399,1836102
India,IND,2019-05-15,887842,1048500,1936342
India,IND,2019-06-15,868600,1052530,1921130
India,IND,2019-07-15,865711,1078100,1943811
India,IND,2019-08-15,853509,1078940,1932449
India,IND,2019-09-15,860269,1046560,1906829
India,IND,2019-10-15,910762,1148490,2059252
India,IND,2019-11-15,925211,1123960,2049171
India,IND,2019-12-15,998691,1146210,2144901
India,IND,2020-01-15,996290,1143470,2139760
India,IND,2020-02-15,897778,1076230,1974008
India,IND,2020-03-15,522705,820833,1343538
India,IND,2020-04-15,42484,9590.78,52074.78
India,IND,2020-05-15,74145.4,53307,127452.4
India,IND,2020-06-15,168373,267773,436146
