Entity,Code,Day,Monthly CO₂ emissions from domestic aviation,Monthly CO₂ emissions from international aviation
Ecuador,ECU,2019-02-15,13934.3,48211.7
Ecuador,ECU,2019-03-15,14537.9,48897.7
Ecuador,ECU,2019-04-15,16206.7,53612.9
Ecuador,ECU,2019-05-15,16289,56584.5
Ecuador,ECU,2019-06-15,15174,59235
Ecuador,ECU,2019-07-15,16271.5,65630.3
Ecuador,ECU,2019-08-15,16733.4,65637.4
Ecuador,ECU,2019-09-15,14195.7,55975.1
Ecuador,ECU,2019-10-15,16069.8,60263.7
Ecuador,ECU,2019-11-15,15964.2,65494.4
Ecuador,ECU,2019-12-15,16688.9,81191.7
Ecuador,ECU,2020-01-15,17446.6,76478.4
Ecuador,ECU,2020-02-15,16399.2,67842.8
Ecuador,ECU,2020-03-15,9152.13,44659.4
Ecuador,ECU,2020-04-15,31.8077,7055.68
Ecuador,ECU,2020-05-15,118.728,10640.5
Ecuador,ECU,2020-06-15,450.618,11510.4
Ecuador,ECU,2020-07-15,1101.33,18035.4
Ecuador,ECU,2020-08-15,1862.65,22825.3
Ecuador,ECU,2020-09-15,2726.27,20933.5
Ecuador,ECU,2020-10-15,4451.13,24433.2
Ecuador,ECU,2020-11-15,6210.22,28632.8
Ecuador,ECU,2020-12-15,6436.31,36707
Ecuador,ECU,2021-01-15,6360.91,38775.1
Ecuador,ECU,2021-02-15,5800.62,36096.9
Ecuador,ECU,2021-03-15,6438.98,32415.5
Ecuador,ECU,2021-04-15,6503.82,36051.4
Ecuador,ECU,2021-05-15,6056.85,42539.9
Ecuador,ECU,2021-06-15,7277.05,44753.9
Ecuador,ECU,2021-07-15,9732.28,46701.4
Ecuador,ECU,2021-08-15,11314.2,47650.5
Ecuador,ECU,2021-09-15,11233.5,45551.6
Ecuador,ECU,2021-10-15,13238,47320.3
Ecuador,ECU,2021-11-15,14098.4,46066
Ecuador,ECU,2021-12-15,16046.5,51673.4
Ecuador,ECU,2022-01-15,16807.9,54424.3
Ecuador,ECU,2022-02-15,13415,47893.2
Ecuador,ECU,2022-03-15,16091.4,51139.5
Ecuador,ECU,2022-04-15,18925.3,53243.8
Ecuador,ECU,2022-05-15,19945.1,52477.4
Ecuador,ECU,2022-06-15,16525.5,32293.2
Ecuador,ECU,2022-07-15,19698.3,50612.1
Ecuador,ECU,2022-08-15,20632.6,50173.8
Ecuador,ECU,2022-09-15,18135.4,48980.9
Ecuador,ECU,2022-10-15,19459.3,51529.7
Ecuador,ECU,2022-11-15,18918,50128.8
Ecuador,ECU,2022-12-15,20036.5,53813.1
Ecuador,ECU,2023-01-15,21484.2,57470
Ecuador,ECU,2023-02-15,18895.6,53664.2
Ecuador,ECU,2023-03-15,23068.1,56265
Egypt,EGY,2019-01-15,12905.6,223475
Egypt,EGY,2019-02-15,12530.5,194234
Egypt,EGY,2019-03-15,12194.9,197140
Egypt,EGY,2019-04-15,12753.4,228242
Egypt,EGY,2019-05-15,10159.5,231179
Egypt,EGY,2019-06-15,10876.7,246835
Egypt,EGY,2019-07-15,10963.2,263815
Egypt,EGY,2019-08-15,11627.5,282778
Egypt,EGY,2019-09-15,10952.5,239454
Egypt,EGY,2019-10-15,10857.1,223646
Egypt,EGY,2019-11-15,9561.91,222285
Egypt,EGY,2019-12-15,9543.51,248793
Egypt,EGY,2020-01-15,7486.33,250448
Egypt,EGY,2020-02-15,6476.17,215445
Egypt,EGY,2020-03-15,3707.46,115972
Egypt,EGY,2020-04-15,208.475,17387.8
Egypt,EGY,2020-05-15,531.695,19776.7
Egypt,EGY,2020-06-15,133.1,28837.6
Egypt,EGY,2020-07-15,158.024,61362.3
Egypt,EGY,2020-08-15,363.809,73873.7
Egypt,EGY,2020-09-15,479.317,78257.4
Egypt,EGY,2020-10-15,1582.28,88552.3
Egypt,EGY,2020-11-15,780.529,87272.3
Egypt,EGY,2020-12-15,1431.02,97221.5
Egypt,EGY,2021-01-15,1569.28,101171
Egypt,EGY,2021-02-15,1765.92,82549.7
Egypt,EGY,2021-03-15,1500.15,98512.6
Egypt,EGY,2021-04-15,1930.49,111304
Egypt,EGY,2021-05-15,3214.25,124113
Egypt,EGY,2021-06-15,2928.97,139367
Egypt,EGY,2021-07-15,6239.22,174500
Egypt,EGY,2021-08-15,6821.41,177858
Egypt,EGY,2021-09-15,6146.44,173797
Egypt,EGY,2021-10-15,7021.84,193688
Egypt,EGY,2021-11-15,5944.73,209853
Egypt,EGY,2021-12-15,5880.34,226118
Egypt,EGY,2022-01-15,7416.54,198841
Egypt,EGY,2022-02-15,7150.13,167317
Egypt,EGY,2022-03-15,8473.48,200745
Egypt,EGY,2022-04-15,8365.03,215004
Egypt,EGY,2022-05-15,11145.3,237450
Egypt,EGY,2022-06-15,10048.9,244189
Egypt,EGY,2022-07-15,11079.2,277355
Egypt,EGY,2022-08-15,10482.3,276434
Egypt,EGY,2022-09-15,11296.8,248039
Egypt,EGY,2022-10-15,9823.13,240717
Egypt,EGY,2022-11-15,11583.5,231064
Egypt,EGY,2022-12-15,6768.2,251889
Egypt,EGY,2023-01-15,7585.96,244338
Egypt,EGY,2023-02-15,7042.19,219834
Egypt,EGY,2023-03-15,10870.5,258446
El Salvador,SLV,2019-01-15,44.2687,46675.4
El Salvador,SLV,2019-02-15,34.8862,41359.6
El Salvador,SLV,2019-03-15,18.7868,41105.5
El Salvador,SLV,2019-04-15,32.1019,44368.9
El Salvador,SLV,2019-05-15,51.3856,45127.5
El Salvador,SLV,2019-06-15,56.0593,45062.8
El Salvador,SLV,2019-07-15,55.4675,46294.3
El Salvador,SLV,2019-08-15,82.5169,46090.9
El Salvador,SLV,2019-09-15,35.0281,43011.6
El Salvador,SLV,2019-10-15,35.203,44700.5
El Salvador,SLV,2019-11-15,26.4916,44694.6
El Salvador,SLV,2019-12-15,20.2844,49589.9
El Salvador,SLV,2020-01-15,7.65014,46290.3
El Salvador,SLV,2020-02-15,21.7613,40951.9
El Salvador,SLV,2020-03-15,12.6697,22470.2
El Salvador,SLV,2020-07-15,33.9789,3732.55
El Salvador,SLV,2020-08-15,31.3118,3073.94
El Salvador,SLV,2020-09-15,18.2966,4983.73
El Salvador,SLV,2020-10-15,27.4248,12977.4
El Salvador,SLV,2020-11-15,17.3723,18580.3
El Salvador,SLV,2020-12-15,31.5161,29283.2
El Salvador,SLV,2021-01-15,26.769,31509.2
El Salvador,SLV,2021-02-15,33.6277,23186.7
El Salvador,SLV,2021-03-15,25.5407,24480.2
El Salvador,SLV,2021-04-15,15.4197,25365
El Salvador,SLV,2021-05-15,10.2488,28675.6
El Salvador,SLV,2021-06-15,9.13689,33715
El Salvador,SLV,2021-07-15,7.68473,38681.3
El Salvador,SLV,2021-08-15,15.578,39411.5
El Salvador,SLV,2021-09-15,30.5382,34294.6
El Salvador,SLV,2021-10-15,8.56269,33293.5
El Salvador,SLV,2021-11-15,6.82531,34948.9
El Salvador,SLV,2021-12-15,7.79293,41470.8
El Salvador,SLV,2022-01-15,38.0831,39343.2
El Salvador,SLV,2022-02-15,31.7801,32311.5
El Salvador,SLV,2022-03-15,65.8567,35971.1
El Salvador,SLV,2022-04-15,74.5945,33522
El Salvador,SLV,2022-05-15,35.0316,33934
El Salvador,SLV,2022-06-15,99.2575,25419.6
El Salvador,SLV,2022-07-15,19.8604,36827.5
El Salvador,SLV,2022-08-15,38.067,35700.2
El Salvador,SLV,2022-09-15,82.3304,30232.8
El Salvador,SLV,2022-10-15,51.3089,31483.2
El Salvador,SLV,2022-11-15,49.8914,31867.4
El Salvador,SLV,2022-12-15,33.7831,39410.3
El Salvador,SLV,2023-01-15,43.036,39204.1
El Salvador,SLV,2023-02-15,83.5666,34139.8
El Salvador,SLV,2023-03-15,31.913,38585.3
El Salvador,SLV,2020-04-15,,1682.39
El Salvador,SLV,2020-05-15,,2159.31
El Salvador,SLV,2020-06-15,,2206.4
Equatorial Guinea,GNQ,2019-01-15,220.362,2565.35
Equatorial Guinea,GNQ,2019-02-15,1366.41,2882.66
Equatorial Guinea,GNQ,2019-03-15,539.119,3107.2
Equatorial Guinea,GNQ,2019-05-15,28.0941,3855.83
Equatorial Guinea,GNQ,2019-06-15,816.802,3872.64
Equatorial Guinea,GNQ,2019-07-15,352.119,4488.19
Equatorial Guinea,GNQ,2019-08-15,577.77,4730.7
Equatorial Guinea,GNQ,2019-09-15,343.581,4195.03
Equatorial Guinea,GNQ,2019-10-15,54.8787,4174.03
Equatorial Guinea,GNQ,2019-11-15,53.7406,3679.29
Equatorial Guinea,GNQ,2019-12-15,262.021,3847.42
Equatorial Guinea,GNQ,2020-01-15,263.839,3758.09
Equatorial Guinea,GNQ,2020-02-15,1043.77,4197.47
Equatorial Guinea,GNQ,2020-03-15,1334.8,1696.41
Equatorial Guinea,GNQ,2020-09-15,13.7898,1018.33
Equatorial Guinea,GNQ,2020-10-15,241.603,1545.57
Equatorial Guinea,GNQ,2020-11-15,407.582,1296.03
Equatorial Guinea,GNQ,2020-12-15,305.756,1434.62
Equatorial Guinea,GNQ,2021-01-15,138.802,832.166
Equatorial Guinea,GNQ,2021-02-15,107.254,803.556
Equatorial Guinea,GNQ,2021-10-15,11.2971,1043.78
Equatorial Guinea,GNQ,2021-11-15,27.5485,1136.48
Equatorial Guinea,GNQ,2021-12-15,43.7547,494.936
Equatorial Guinea,GNQ,2022-01-15,28.7489,227.638
Equatorial Guinea,GNQ,2022-03-15,85.1183,1167.26
Equatorial Guinea,GNQ,2022-04-15,136.611,1493.43
Equatorial Guinea,GNQ,2022-05-15,72.332,2198.26
Equatorial Guinea,GNQ,2022-06-15,123.04,1705.02
Equatorial Guinea,GNQ,2022-07-15,59.6335,2222.69
Equatorial Guinea,GNQ,2022-08-15,15.2552,2314.78
Equatorial Guinea,GNQ,2022-09-15,59.1173,1926.02
Equatorial Guinea,GNQ,2022-10-15,84.0173,2050.23
Equatorial Guinea,GNQ,2022-11-15,52.18,2114.3
Equatorial Guinea,GNQ,2022-12-15,42.601,2862.56
Equatorial Guinea,GNQ,2023-02-15,47.2353,2373.9
Equatorial Guinea,GNQ,2023-03-15,30.2117,2469.32
Equatorial Guinea,GNQ,2019-04-15,,3520.22
Equatorial Guinea,GNQ,2020-04-15,,221.017
Equatorial Guinea,GNQ,2020-05-15,,95.4958
Equatorial Guinea,GNQ,2020-06-15,,116.129
Equatorial Guinea,GNQ,2020-07-15,,1070.96
Equatorial Guinea,GNQ,2020-08-15,,843.897
Equatorial Guinea,GNQ,2021-03-15,,823.442
Equatorial Guinea,GNQ,2021-04-15,,880.986
Equatorial Guinea,GNQ,2021-05-15,,949.827
Equatorial Guinea,GNQ,2021-06-15,,1012.7
Equatorial Guinea,GNQ,2021-07-15,,949.831
Equatorial Guinea,GNQ,2021-08-15,,906.707
Equatorial Guinea,GNQ,2021-09-15,,1176.11
Equatorial Guinea,GNQ,2022-02-15,,914.817
Equatorial Guinea,GNQ,2023-01-15,,3103.35
Eritrea,ERI,2019-01-15,,2112.66
Eritrea,ERI,2019-02-15,,1873.6
Eritrea,ERI,2019-03-15,,1941.86
Eritrea,ERI,2019-04-15,,1983.79
Eritrea,ERI,2019-05-15,,2175.74
Eritrea,ERI,2019-06-15,,2178.31
Eritrea,ERI,2019-07-15,,2657.61
Eritrea,ERI,2019-08-15,,2624.82
Eritrea,ERI,2019-09-15,,2276.92
Eritrea,ERI,2019-10-15,,2114.15
Eritrea,ERI,2019-11-15,,2067.84
Eritrea,ERI,2019-12-15,,2398.25
Eritrea,ERI,2020-01-15,,2190.08
Eritrea,ERI,2020-02-15,,2188.72
Eritrea,ERI,2020-03-15,,1469.32
Eritrea,ERI,2020-08-15,,5.92746
Eritrea,ERI,2020-11-15,,46.3996
Eritrea,ERI,2021-04-15,,76.1317
Eritrea,ERI,2021-05-15,,207.202
Eritrea,ERI,2021-06-15,,497.094
Eritrea,ERI,2021-07-15,,820.803
Eritrea,ERI,2021-08-15,,1325.74
Eritrea,ERI,2021-09-15,,1435.06
Eritrea,ERI,2021-10-15,,1535.2
Eritrea,ERI,2021-11-15,,1421.88
Eritrea,ERI,2021-12-15,,1643.58
Eritrea,ERI,2022-01-15,,1706.32
Eritrea,ERI,2022-02-15,,1672.65
Eritrea,ERI,2022-03-15,,1636.54
Eritrea,ERI,2022-04-15,,1776.4
Eritrea,ERI,2022-05-15,,1840.61
Eritrea,ERI,2022-06-15,,1872.59
Eritrea,ERI,2022-07-15,,2601.85
Eritrea,ERI,2022-08-15,,2370.7
Eritrea,ERI,2022-09-15,,2401.1
Eritrea,ERI,2022-10-15,,1982.36
Eritrea,ERI,2022-11-15,,1796.9
Eritrea,ERI,2022-12-15,,1800.82
Eritrea,ERI,2023-01-15,,2030.02
Eritrea,ERI,2023-02-15,,1796.83
Eritrea,ERI,2023-03-15,,1848.95
Estonia,EST,2020-10-15,59.3375,2879.26
Estonia,EST,2020-11-15,79.7923,2593.16
Estonia,EST,2020-12-15,139.035,3313.45
Estonia,EST,2021-01-15,137.81,2803.2
Estonia,EST,2021-03-15,98.2672,3701.88
Estonia,EST,2021-04-15,157.982,4700.23
Estonia,EST,2021-05-15,40.564,5998.14
Estonia,EST,2021-06-15,137.574,7382.51
Estonia,EST,2021-07-15,216.188,10122.2
Estonia,EST,2021-08-15,314.455,10832.6
Estonia,EST,2021-09-15,122.918,12709.4
Estonia,EST,2021-10-15,176.881,17538.6
Estonia,EST,2021-11-15,117.921,20261
Estonia,EST,2021-12-15,19.842,19826.6
Estonia,EST,2022-01-15,72.6914,15577.9
Estonia,EST,2022-02-15,39.3069,9682.79
Estonia,EST,2022-03-15,239.077,11897.4
Estonia,EST,2022-04-15,233.951,13449.4
Estonia,EST,2022-05-15,255.872,15731.7
Estonia,EST,2022-06-15,275.902,19672.8
Estonia,EST,2022-07-15,255.495,14475.6
Estonia,EST,2022-08-15,255.683,14535.2
Estonia,EST,2022-09-15,79.038,15136.9
Estonia,EST,2022-10-15,197.194,16304.3
Estonia,EST,2022-11-15,178.295,10784.1
Estonia,EST,2022-12-15,19.6534,10791.3
Estonia,EST,2023-01-15,19.6534,10773.2
Estonia,EST,2023-02-15,39.684,9858.2
Estonia,EST,2023-03-15,129.904,12170.7
Estonia,EST,2019-01-15,,14161.1
Estonia,EST,2019-02-15,,13430.9
Estonia,EST,2019-03-15,,13838.9
Estonia,EST,2019-04-15,,14860.3
Estonia,EST,2019-05-15,,16320
Estonia,EST,2019-06-15,,15984
Estonia,EST,2019-07-15,,15708.1
Estonia,EST,2019-08-15,,15604.7
Estonia,EST,2019-09-15,,16177.4
Estonia,EST,2019-10-15,,16625.6
Estonia,EST,2019-11-15,,11282.2
Estonia,EST,2019-12-15,,10795.7
Estonia,EST,2020-01-15,,10304.4
Estonia,EST,2020-02-15,,10277.4
Estonia,EST,2020-03-15,,7003.92
Estonia,EST,2020-04-15,,608.51
Estonia,EST,2020-05-15,,741.781
Estonia,EST,2020-06-15,,1138.93
Estonia,EST,2020-07-15,,4244.29
Estonia,EST,2020-08-15,,4752.44
Estonia,EST,2020-09-15,,3555.56
Estonia,EST,2021-02-15,,2587.39
Ethiopia,ETH,2019-01-15,6088.35,177766
Ethiopia,ETH,2019-02-15,5407.45,154905
Ethiopia,ETH,2019-03-15,5713.15,162089
Ethiopia,ETH,2019-04-15,5246.99,175063
Ethiopia,ETH,2019-05-15,6762.51,178652
Ethiopia,ETH,2019-06-15,5609.09,182380
Ethiopia,ETH,2019-07-15,6141.85,195042
Ethiopia,ETH,2019-08-15,6153.6,191127
Ethiopia,ETH,2019-09-15,6459.46,187396
Ethiopia,ETH,2019-10-15,6347.16,189803
Ethiopia,ETH,2019-11-15,7502.42,178016
Ethiopia,ETH,2019-12-15,7972.67,202064
Ethiopia,ETH,2020-01-15,8023.89,196017
Ethiopia,ETH,2020-02-15,9564.77,172705
Ethiopia,ETH,2020-03-15,6794.8,135195
Ethiopia,ETH,2020-04-15,1726.93,29992
Ethiopia,ETH,2020-05-15,835.805,42193.5
Ethiopia,ETH,2020-06-15,887.971,43430
Ethiopia,ETH,2020-07-15,1501.97,52814.2
Ethiopia,ETH,2020-08-15,2993.55,78599
Ethiopia,ETH,2020-09-15,3943.5,84184.9
Ethiopia,ETH,2020-10-15,5584.7,102249
Ethiopia,ETH,2020-11-15,3660.85,93999.3
Ethiopia,ETH,2020-12-15,3972.69,100839
Ethiopia,ETH,2021-01-15,5757.27,103761
Ethiopia,ETH,2021-02-15,5771.52,106520
Ethiopia,ETH,2021-03-15,6028.65,121244
Ethiopia,ETH,2021-04-15,6719.73,124492
Ethiopia,ETH,2021-05-15,7319.96,118201
Ethiopia,ETH,2021-06-15,7816.52,120770
Ethiopia,ETH,2021-07-15,7210.99,130454
Ethiopia,ETH,2021-08-15,5260.89,128156
Ethiopia,ETH,2021-09-15,4496.45,121376
Ethiopia,ETH,2021-10-15,6484.02,132249
Ethiopia,ETH,2021-11-15,5437.21,131297
Ethiopia,ETH,2021-12-15,6010.52,133104
Ethiopia,ETH,2022-01-15,7967.75,121485
Ethiopia,ETH,2022-02-15,7538.56,102160
Ethiopia,ETH,2022-03-15,9140.16,119582
Ethiopia,ETH,2022-04-15,8397.59,127331
Ethiopia,ETH,2022-05-15,9648.23,130302
Ethiopia,ETH,2022-06-15,7388.79,138859
Ethiopia,ETH,2022-07-15,9527.47,155818
Ethiopia,ETH,2022-08-15,9817.56,160896
Ethiopia,ETH,2022-09-15,9487.17,156130
Ethiopia,ETH,2022-10-15,9573.22,158449
Ethiopia,ETH,2022-11-15,9062.73,156483
Ethiopia,ETH,2022-12-15,9671.78,169914
Ethiopia,ETH,2023-01-15,10541.7,164495
Ethiopia,ETH,2023-02-15,10044,144950
Ethiopia,ETH,2023-03-15,11168.7,171180
Europe,,2019-01-15,2109105,12490574
Europe,,2019-02-15,1922841.2,11321693
Europe,,2019-03-15,1944561.2,11868787
Europe,,2019-04-15,2205892,13995883
Europe,,2019-05-15,2331126.5,15191708
Europe,,2019-06-15,2457189.2,16052962
Europe,,2019-07-15,2641435,17184440
Europe,,2019-08-15,2652636.8,17140056
Europe,,2019-09-15,2503175,15930790
Europe,,2019-10-15,2350033,15174806
Europe,,2019-11-15,2189255.5,12334146
Europe,,2019-12-15,2308596.5,12917924
Europe,,2020-01-15,2283947.8,12457946
Europe,,2020-02-15,2096232.2,11358222
Europe,,2020-03-15,1703057.5,7777331
Europe,,2020-04-15,377255.72,1127711.8
Europe,,2020-05-15,459348.44,1579172.5
Europe,,2020-06-15,962953.9,2065643.1
Europe,,2020-07-15,1899149.2,4367305
Europe,,2020-08-15,2337484,5837159.5
Europe,,2020-09-15,2031210.5,4997439
Europe,,2020-10-15,2053760.9,4602618
Europe,,2020-11-15,1530566,3605824.2
Europe,,2020-12-15,1740841.1,3975199
Europe,,2021-01-15,1674864.1,3375987.2
Europe,,2021-02-15,1361490.5,2809377
Europe,,2021-03-15,1564092.5,3402326.5
Europe,,2021-04-15,1799040.5,3693726.2
Europe,,2021-05-15,2207463.5,4257728
Europe,,2021-06-15,2797953,5594397.5
Europe,,2021-07-15,3280895.5,8146696
Europe,,2021-08-15,3287431.5,9010972
Europe,,2021-09-15,2940853.2,8755608
Europe,,2021-10-15,2662214.2,9070672
Europe,,2021-11-15,2441341.2,7922151.5
Europe,,2021-12-15,2656428,8513343
Europe,,2022-01-15,2519707.5,7615863
Europe,,2022-02-15,2236228.5,6917218.5
Europe,,2022-03-15,2625318,8461578
Europe,,2022-04-15,2760881.2,10087446
Europe,,2022-05-15,3115932.5,11386916
Europe,,2022-06-15,3235006,11601918
Europe,,2022-07-15,3685823,13285748
Europe,,2022-08-15,3695189,13258408
Europe,,2022-09-15,3425269,12387388
Europe,,2022-10-15,3181343,12076581
Europe,,2022-11-15,2660936.5,9603520
Europe,,2022-12-15,2674406.5,10013114
Europe,,2023-01-15,2612547.2,9704225
Europe,,2023-02-15,2402549.8,8896480
Europe,,2023-03-15,2760145,10338893
Fiji,FJI,2019-01-15,1042.48,36152.7
Fiji,FJI,2019-02-15,13269.9,27712.9
Fiji,FJI,2019-03-15,15923.9,28309.1
Fiji,FJI,2019-04-15,16957.4,37252.2
Fiji,FJI,2019-05-15,17327,34068.3
Fiji,FJI,2019-06-15,17248.1,35850.5
Fiji,FJI,2019-07-15,17605.6,40931.6
Fiji,FJI,2019-08-15,17457,38291
Fiji,FJI,2019-09-15,17178.9,35271.4
Fiji,FJI,2019-10-15,17802.4,33851.3
Fiji,FJI,2019-11-15,16722.6,29207.9
Fiji,FJI,2019-12-15,17478.9,33724.1
Fiji,FJI,2020-01-15,17967.2,33650.1
Fiji,FJI,2020-02-15,13435.1,25076.9
Fiji,FJI,2020-03-15,12561.1,17930.7
Fiji,FJI,2020-04-15,435.656,2151.27
Fiji,FJI,2020-05-15,6560.38,4120.13
Fiji,FJI,2020-06-15,10245.1,3990.34
Fiji,FJI,2020-07-15,5058.69,3593.46
Fiji,FJI,2020-08-15,2124.05,4297.59
Fiji,FJI,2020-09-15,8807.21,4299.2
Fiji,FJI,2020-10-15,32512.3,4586.07
Fiji,FJI,2020-11-15,20518.4,4911.24
Fiji,FJI,2020-12-15,18755.1,4929.81
Fiji,FJI,2021-01-15,16931.6,5335.85
Fiji,FJI,2021-02-15,14971,5812.32
Fiji,FJI,2021-03-15,14163.7,5667.16
Fiji,FJI,2021-04-15,14984.1,6199.08
Fiji,FJI,2021-05-15,2569.94,5294.61
Fiji,FJI,2021-06-15,37.3731,5828.83
Fiji,FJI,2021-07-15,60.2077,5946.34
Fiji,FJI,2021-08-15,1295.8,5457.04
Fiji,FJI,2021-09-15,3901.09,5521.41
Fiji,FJI,2021-10-15,1925.8,7739.88
Fiji,FJI,2021-11-15,6327.27,8571.08
Fiji,FJI,2021-12-15,26019,19149.3
Fiji,FJI,2022-01-15,14215.5,17957.2
Fiji,FJI,2022-02-15,15200.6,12050.3
Fiji,FJI,2022-03-15,18359.8,14094.6
Fiji,FJI,2022-04-15,37210.2,21418.1
Fiji,FJI,2022-05-15,27113.3,20231.6
Fiji,FJI,2022-06-15,24665.8,8602.6
Fiji,FJI,2022-07-15,43737.8,27908.9
Fiji,FJI,2022-08-15,31492.7,26994.9
Fiji,FJI,2022-09-15,39846.5,26629.1
Fiji,FJI,2022-10-15,45203.5,26341.7
Fiji,FJI,2022-11-15,29982.7,25600.6
Fiji,FJI,2022-12-15,30823.1,31304.1
Fiji,FJI,2023-01-15,19731.2,32471.8
Fiji,FJI,2023-02-15,18133.4,24465.9
Fiji,FJI,2023-03-15,29641.8,28249.3
Finland,FIN,2019-01-15,20872,179331
Finland,FIN,2019-02-15,19793.5,163171
Finland,FIN,2019-03-15,19480.6,168669
Finland,FIN,2019-04-15,13637.8,184662
Finland,FIN,2019-05-15,10786.9,198055
Finland,FIN,2019-06-15,8229.54,195655
Finland,FIN,2019-07-15,7793.8,205893
Finland,FIN,2019-08-15,11489.9,203068
Finland,FIN,2019-09-15,13319.7,195023
Finland,FIN,2019-10-15,14574.2,200019
Finland,FIN,2019-11-15,17698.1,181408
Finland,FIN,2019-12-15,26221.5,200251
Finland,FIN,2020-01-15,25875,199257
Finland,FIN,2020-02-15,23819.1,163919
Finland,FIN,2020-03-15,16562.8,112088
Finland,FIN,2020-04-15,959.717,17633.7
Finland,FIN,2020-05-15,1461.58,25956.1
Finland,FIN,2020-06-15,1698.66,28692.7
Finland,FIN,2020-07-15,2678.6,38752.3
Finland,FIN,2020-08-15,4785.9,41068.3
Finland,FIN,2020-09-15,4958.35,33400.3
Finland,FIN,2020-10-15,9632.28,35814.9
Finland,FIN,2020-11-15,10671.8,40102.1
Finland,FIN,2020-12-15,11383.1,41225.5
Finland,FIN,2021-01-15,11678.1,36102.4
Finland,FIN,2021-02-15,12291.8,33906.9
Finland,FIN,2021-03-15,12878.7,44158.2
Finland,FIN,2021-04-15,11249.5,41334
Finland,FIN,2021-05-15,9272.13,39680.5
Finland,FIN,2021-06-15,10017.7,44636.3
Finland,FIN,2021-07-15,10821.2,55849.1
Finland,FIN,2021-08-15,12805.5,64521.2
Finland,FIN,2021-09-15,15748.7,73536.8
Finland,FIN,2021-10-15,11850.1,89548.9
Finland,FIN,2021-11-15,16387,93899.6
Finland,FIN,2021-12-15,21281.5,125223
Finland,FIN,2022-01-15,19631.3,112868
Finland,FIN,2022-02-15,17433.6,99143.8
Finland,FIN,2022-03-15,21344.5,101932
Finland,FIN,2022-04-15,15517.6,109455
Finland,FIN,2022-05-15,16486.1,117790
Finland,FIN,2022-06-15,14415.1,104212
Finland,FIN,2022-07-15,12499.9,126135
Finland,FIN,2022-08-15,14338.9,123785
Finland,FIN,2022-09-15,15788,122335
Finland,FIN,2022-10-15,15394.6,129089
Finland,FIN,2022-11-15,22736.6,119059
Finland,FIN,2022-12-15,29659.6,141915
Finland,FIN,2023-01-15,27962.5,134049
Finland,FIN,2023-02-15,27214.3,121480
Finland,FIN,2023-03-15,30246.7,134947
France,FRA,2019-01-15,427599,1426280
France,FRA,2019-02-15,379570,1256840
France,FRA,2019-03-15,380906,1314320
France,FRA,2019-04-15,432204,1511020
France,FRA,2019-05-15,397029,1576580
France,FRA,2019-06-15,411926,1654600
France,FRA,2019-07-15,488932,1770520
France,FRA,2019-08-15,472139,1765480
France,FRA,2019-09-15,409962,1603410
France,FRA,2019-10-15,425246,1543370
France,FRA,2019-11-15,436268,1305640
France,FRA,2019-12-15,498766,1403010
France,FRA,2020-01-15,500203,1335470
France,FRA,2020-02-15,450671,1201320
France,FRA,2020-03-15,326361,810848
France,FRA,2020-04-15,30759.5,109791
France,FRA,2020-05-15,68706.9,181884
France,FRA,2020-06-15,153841,265590
France,FRA,2020-07-15,320440,493122
France,FRA,2020-08-15,409416,647278
France,FRA,2020-09-15,342681,583352
France,FRA,2020-10-15,438968,577726
France,FRA,2020-11-15,289991,470036
France,FRA,2020-12-15,407818,531728
France,FRA,2021-01-15,432970,460778
France,FRA,2021-02-15,306623,389903
France,FRA,2021-03-15,270208,436235
France,FRA,2021-04-15,286111,430513
France,FRA,2021-05-15,344688,479751
France,FRA,2021-06-15,455321,601992
France,FRA,2021-07-15,639910,901477
France,FRA,2021-08-15,598369,956877
France,FRA,2021-09-15,448856,863663
France,FRA,2021-10-15,459076,884630
France,FRA,2021-11-15,460955,869431
France,FRA,2021-12-15,675028,909487
France,FRA,2022-01-15,644505,809578
France,FRA,2022-02-15,575253,774530
France,FRA,2022-03-15,694491,951782
France,FRA,2022-04-15,713220,1053550
France,FRA,2022-05-15,722673,1176430
France,FRA,2022-06-15,604960,1098340
France,FRA,2022-07-15,888576,1387240
France,FRA,2022-08-15,838107,1382980
France,FRA,2022-09-15,760373,1252990
France,FRA,2022-10-15,800479,1247020
France,FRA,2022-11-15,713302,1071010
France,FRA,2022-12-15,764384,1162180
France,FRA,2023-01-15,715721,1094750
France,FRA,2023-02-15,651007,1024440
France,FRA,2023-03-15,706920,1134830
Gabon,GAB,2019-11-15,106.212,10561.2
Gabon,GAB,2020-10-15,229.744,4665.49
Gabon,GAB,2020-11-15,229.744,5996.58
Gabon,GAB,2020-12-15,337.859,5280.71
Gabon,GAB,2021-01-15,312.761,4967.38
Gabon,GAB,2021-02-15,515.987,4834.37
Gabon,GAB,2021-03-15,690.198,4497.5
Gabon,GAB,2021-04-15,965.411,4267.12
Gabon,GAB,2021-05-15,929.403,3736.74
Gabon,GAB,2021-06-15,629.269,3342.3
Gabon,GAB,2021-07-15,853.537,4061.87
Gabon,GAB,2021-08-15,148.658,4873.85
Gabon,GAB,2021-09-15,208.666,4949.47
Gabon,GAB,2021-10-15,585.897,4647.37
Gabon,GAB,2021-11-15,501.796,5018.38
Gabon,GAB,2021-12-15,346.89,7315.7
Gabon,GAB,2022-01-15,548.481,5962.49
